,endog_vars,exog_vars,ieps_sin_gas_neto_(mdp)_r,importaciones_neto_(mdp)_r,ing_trib_sin_gasol_neto_(mdp)_r,isr_neto_(mdp)_r,iva_neto_(mdp)_r,model,params,split_date
500,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 26339.09351162502, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 62240.61551318398}",,,,,ARIMA,"{'order': (3, 0, 3)}",2015-07-01
501,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 28551.349215280003, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 67061.22071350459}",,,,,ARIMA,"{'order': (4, 0, 2)}",2015-07-01
502,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 27542.63583298972, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 63312.68908339873}",,,,,ARIMA,"{'order': (4, 0, 3)}",2015-07-01
503,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 7465.769965277868, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 23367.778891607886}",,,,,ARIMA,"{'order': (2, 0, 2)}",2016-07-01
504,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -599.4665294088772, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -4553.059537334513}",,,,,ARIMA,"{'order': (2, 0, 3)}",2016-07-01
505,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -4291.759505278751, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -18712.715816149925}",,,,,ARIMA,"{'order': (2, 0, 4)}",2016-07-01
506,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2721.456206083123, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -8275.696115545812}",,,,,ARIMA,"{'order': (3, 0, 2)}",2016-07-01
507,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 7141.307522992225, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 8603.077123686351}",,,,,ARIMA,"{'order': (3, 0, 3)}",2016-07-01
508,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2801.4995551230095, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -8582.996654479386}",,,,,ARIMA,"{'order': (4, 0, 2)}",2016-07-01
509,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 3970.636119645147, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 10539.79362426544}",,,,,ARIMA,"{'order': (4, 0, 3)}",2016-07-01
510,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 5716.140496194857, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6560.97707249556}",,,,,ARIMA,"{'order': (2, 0, 2)}",2017-07-01
511,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 11919.412807496381, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 17148.87129787015}",,,,,ARIMA,"{'order': (2, 0, 3)}",2017-07-01
512,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 11924.918689402868, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 16730.616329465818}",,,,,ARIMA,"{'order': (2, 0, 4)}",2017-07-01
513,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 7735.783743225067, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 11830.113563305931}",,,,,ARIMA,"{'order': (3, 0, 2)}",2017-07-01
514,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 8813.676625856693, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 13837.33156651078}",,,,,ARIMA,"{'order': (3, 0, 3)}",2017-07-01
515,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 7088.927817926131, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 10408.896616253944}",,,,,ARIMA,"{'order': (4, 0, 2)}",2017-07-01
516,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 9844.6754891077, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 9553.912474682671}",,,,,ARIMA,"{'order': (4, 0, 3)}",2017-07-01
517,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 3188.3146031186625, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -87124.46647546564}",,,,,ARIMA,"{'order': (2, 0, 2)}",2018-07-01
518,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 2435.2894164664904, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -98182.83321117544}",,,,,ARIMA,"{'order': (2, 0, 3)}",2018-07-01
519,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 2656.6092809622933, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -97374.29681399865}",,,,,ARIMA,"{'order': (2, 0, 4)}",2018-07-01
520,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 147.45930090345792, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -94985.14680574196}",,,,,ARIMA,"{'order': (3, 0, 2)}",2018-07-01
521,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 7042.266786912252, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -90545.1743589113}",,,,,ARIMA,"{'order': (3, 0, 3)}",2018-07-01
522,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 3621.4927722135035, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -85491.81844172491}",,,,,ARIMA,"{'order': (4, 0, 2)}",2018-07-01
523,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 3334.037147377152, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -90663.11396895249}",,,,,ARIMA,"{'order': (4, 0, 3)}",2018-07-01
524,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 28349.71580699038, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 79483.22476283989}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
525,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 15336.27623447252, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 43264.2084173421}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
526,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 42199.81131865704, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 99758.8673867675}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
527,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 41603.79784361787, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 95976.6229330523}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
528,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 34847.63738756128, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 82512.62202378732}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
529,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 31071.242074676004, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 76530.63396039842}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
530,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 39135.635836092304, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 95188.3049068962}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
531,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 30296.52729623631, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 74866.36314521021}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
532,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 51944.07412968598, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 118251.0725550135}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
533,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 35161.715482746964, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 79300.13885315135}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
534,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 45700.097643837275, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 104756.69707722665}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
535,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 37493.83200203853, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 88505.77309973777}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
536,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 32523.32520381517, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 77435.8918603598}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
537,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 48638.03821588194, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 111852.52677642475}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
538,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 44289.687261522384, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 102500.7162591638}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
539,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 39336.926030515635, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 93238.88238618424}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
540,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -1152.702693593019, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1994.857369272213}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
541,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1174.423884206888, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -14205.158078556327}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
542,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 7302.783850090433, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 30140.66665059788}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
543,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1224.3311844868877, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -17494.88656484036}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
544,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -4967.687817331665, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -24118.882805360947}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
545,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 5315.6803062447, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 10932.08608655614}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
546,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -519.57583181074, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -16013.125628482405}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
547,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1091.6508700523991, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -4255.715386313299}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
548,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 971.9078813157976, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 480.42908273628564}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
549,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 4697.2914500882325, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 8499.507694041851}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
550,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 9112.226174348762, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 38624.265851002114}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
551,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -3702.6359254370036, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -24326.35009746434}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
552,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -4971.760962386004, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -24255.84453848304}",,,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
